"AHash","Count","Splits","Classes","Files"
"1111111111000001100000001000000010000000100010001000000011000001","2","train","canker","train\canker\aug_000502_local_DataSet_Image_001175_Canker(513).jpg || train\canker\local_DataSet_Image_001290_Canker(893).jpg"
"1111111111000001000000000000000000001100000001001000000011100011","2","train","canker","train\canker\aug_000559_local_DataSet_Image_001674_Canker(797).jpg || train\canker\local_DataSet_Image_001674_Canker(797).jpg"
"1111111111100001110000001000000010000000100000001100000111100011","3","train|valid","canker","train\canker\aug_000597_local_DataSet_Image_001138_Canker(758).jpg || train\canker\local_DataSet_Image_001267_Canker(888).jpg || valid\canker\local_DataSet_Image_000317_Canker(697).jpg"
"0111100001100001010010000001110010000100100000001000000010000011","2","train","canker","train\canker\local_DataSet_Image_000866_Canker(350).jpg || train\canker\local_DataSet_Image_000867_Canker(510).jpg"
"1111111111000001100000001000000010000000100000001100100011100001","2","train","canker","train\canker\local_DataSet_Image_000868_Canker(801).jpg || train\canker\local_DataSet_Image_000869_Canker(913).jpg"
"1111111111000011100000011000000000001100100000001000000011000001","2","train","canker","train\canker\local_DataSet_Image_000872_Canker(1132).jpg || train\canker\local_DataSet_Image_000873_Canker(447).jpg"
"1111111111110111110000011000010010000000100000001000000111100011","2","train","canker","train\canker\local_DataSet_Image_000874_Canker(1013).jpg || train\canker\local_DataSet_Image_000875_Canker(850).jpg"
"0000001000000000100000001000100011111110111111110111111100111110","2","train","canker","train\canker\local_DataSet_Image_000876_Canker(122).jpg || train\canker\local_DataSet_Image_000877_Canker(461).jpg"
"1111111111100011110000001000000010000000100000001000000011000000","2","train","canker","train\canker\local_DataSet_Image_000878_Canker(1002).jpg || train\canker\local_DataSet_Image_000879_Canker(843).jpg"
"0000111110000001100000000001101010011110000111100101110001100001","2","train","canker","train\canker\local_DataSet_Image_000880_Canker(1136).jpg || train\canker\local_DataSet_Image_000881_Canker(1247).jpg"
"1111111111000001100000001000000010011000100100001100000011000011","2","train","canker","train\canker\local_DataSet_Image_000882_Canker(402).jpg || train\canker\local_DataSet_Image_000883_Canker(558).jpg"
"0001110000111110011000011100100010000100100000000100000100111110","2","train","canker","train\canker\local_DataSet_Image_000890_Canker(453).jpg || train\canker\local_DataSet_Image_000891_Canker(83).jpg"
"0111100001000001000000010000010010001110100011101000011111000111","2","train","canker","train\canker\local_DataSet_Image_000892_Canker(150).jpg || train\canker\local_DataSet_Image_000893_Canker(467).jpg"
"0000111000000011100000011000011110001111000111110000111101001111","2","train","canker","train\canker\local_DataSet_Image_000894_Canker(443).jpg || train\canker\local_DataSet_Image_000895_Canker(531).jpg"
"1111111111000000110000001000000010010000100000001000000111000011","2","train","canker","train\canker\local_DataSet_Image_000900_Canker(1101).jpg || train\canker\local_DataSet_Image_000901_Canker(894).jpg"
"0011100001110001011110000111100010011000100000001000000001100001","2","train","canker","train\canker\local_DataSet_Image_000902_Canker(1177).jpg || train\canker\local_DataSet_Image_000903_Canker(487).jpg"
"0111000001000000000000000001100010001000101111001101100111100011","2","train","canker","train\canker\local_DataSet_Image_000904_Canker(1129).jpg || train\canker\local_DataSet_Image_000905_Canker(1246).jpg"
"1110111111000001100000001000000010001110100000001100000111100011","2","train","canker","train\canker\local_DataSet_Image_000906_Canker(819).jpg || train\canker\local_DataSet_Image_000907_Canker(946).jpg"
"0001110000100000011100001101110011111110111111100111111100101110","2","train","canker","train\canker\local_DataSet_Image_000912_Canker(452).jpg || train\canker\local_DataSet_Image_000913_Canker(77).jpg"
"0011110000110000000111001011111110011100101110001100000000100000","2","train","canker","train\canker\local_DataSet_Image_000918_Canker(239).jpg || train\canker\local_DataSet_Image_000919_Canker(486).jpg"
"1111111111000001100000001000010010001010100011001000000011000001","2","train","canker","train\canker\local_DataSet_Image_000920_Canker(720).jpg || train\canker\local_DataSet_Image_000921_Canker(757).jpg"
"0111111101000011100000011000000010000100100011001100000111100011","2","train","canker","train\canker\local_DataSet_Image_000924_Canker(776).jpg || train\canker\local_DataSet_Image_000925_Canker(868).jpg"
"0000111111000011100111001011110010001000000000000000000101000011","2","train","canker","train\canker\local_DataSet_Image_000926_Canker(210).jpg || train\canker\local_DataSet_Image_000927_Canker(481).jpg"
"1111111111000001100000001000000010001000100010001100000111100011","2","train","canker","train\canker\local_DataSet_Image_000928_Canker(752).jpg || train\canker\local_DataSet_Image_000929_Canker(813).jpg"
"0011100001100001010000000001100010011000110100001110000001110010","2","train","canker","train\canker\local_DataSet_Image_000932_Canker(1091).jpg || train\canker\local_DataSet_Image_000933_Canker(1235).jpg"
"0000000000000011000010110000011100001111100111111101111101101101","2","train","canker","train\canker\local_DataSet_Image_000936_Canker(344).jpg || train\canker\local_DataSet_Image_000937_Canker(509).jpg"
"1111111111110011110000011000000010000010100001001000000011000001","2","train","canker","train\canker\local_DataSet_Image_000938_Canker(1001).jpg || train\canker\local_DataSet_Image_000939_Canker(885).jpg"
"0111100001000001000000000000000010011000100110001101000011100001","2","train","canker","train\canker\local_DataSet_Image_000940_Canker(1184).jpg || train\canker\local_DataSet_Image_000941_Canker(499).jpg"
"0111100001000011010000010000000010011100100101011001110111000111","2","train","canker","train\canker\local_DataSet_Image_000946_Canker(377).jpg || train\canker\local_DataSet_Image_000947_Canker(517).jpg"
"0001111000101110110111111011111010011111100011100000000100000010","2","train","canker","train\canker\local_DataSet_Image_000948_Canker(321).jpg || train\canker\local_DataSet_Image_000949_Canker(505).jpg"
"0001110000100110010111111011111110011111100111110000110100000010","2","train","canker","train\canker\local_DataSet_Image_000952_Canker(233).jpg || train\canker\local_DataSet_Image_000953_Canker(485).jpg"
"0001110000000010000011110010111000111110101111110011111100000000","2","train","canker","train\canker\local_DataSet_Image_000954_Canker(432).jpg || train\canker\local_DataSet_Image_000955_Canker(529).jpg"
"0001110000100000010011001111110011111100111101000100100000100000","2","train","canker","train\canker\local_DataSet_Image_000956_Canker(327).jpg || train\canker\local_DataSet_Image_000957_Canker(506).jpg"
"0000111111000000100000001001000010111000001101000100000101100011","2","train","canker","train\canker\local_DataSet_Image_000958_Canker(305).jpg || train\canker\local_DataSet_Image_000959_Canker(501).jpg"
"0111100001110011010000010001000010010000100000001100000011000001","2","train","canker","train\canker\local_DataSet_Image_000960_Canker(228).jpg || train\canker\local_DataSet_Image_000961_Canker(484).jpg"
"0011110000110010010000011000000010001000100000011000001100001110","2","train","canker","train\canker\local_DataSet_Image_000962_Canker(1227).jpg || train\canker\local_DataSet_Image_000963_Canker(846).jpg"
"1111111111100001100000001000000010010000100000001000000011000001","2","train","canker","train\canker\local_DataSet_Image_000964_Canker(838).jpg || train\canker\local_DataSet_Image_000965_Canker(990).jpg"
"1111111111000011100000010000000000000000100001001100000011100011","2","train","canker","train\canker\local_DataSet_Image_000966_Canker(789).jpg || train\canker\local_DataSet_Image_000967_Canker(891).jpg"
"1111111111000011100000001010000011110000100000001100000011000000","2","train","canker","train\canker\local_DataSet_Image_000968_Canker(690).jpg || train\canker\local_DataSet_Image_000969_Canker(691).jpg"
"0110000001000001000000010001110010001110100111101001110011000001","2","train","canker","train\canker\local_DataSet_Image_000970_Canker(272).jpg || train\canker\local_DataSet_Image_000971_Canker(494).jpg"
"1111111111100111100000010000000000000000000000001000000011000001","2","train","canker","train\canker\local_DataSet_Image_000974_Canker(469).jpg || train\canker\local_DataSet_Image_000975_Canker(6).jpg"
"0000111001101111110111111001111110011110000011010000010101000010","2","train","canker","train\canker\local_DataSet_Image_000976_Canker(244).jpg || train\canker\local_DataSet_Image_000977_Canker(488).jpg"
"0001111000101110110111111011111010011110100011000000000000000010","2","train","canker","train\canker\local_DataSet_Image_000980_Canker(532).jpg || train\canker\local_DataSet_Image_000981_Canker(628).jpg"
"1111111111100001110000001100000011000000110000001110000111110111","2","train","canker","train\canker\local_DataSet_Image_000982_Canker(613).jpg || train\canker\local_DataSet_Image_000983_Canker(647).jpg"
"0001110000100010010000011001010110011000100000000000000100000010","2","train","canker","train\canker\local_DataSet_Image_000984_Canker(1189).jpg || train\canker\local_DataSet_Image_000985_Canker(511).jpg"
"0111100001100111010010010001110010011100100000001000000011000000","2","train","canker","train\canker\local_DataSet_Image_000988_Canker(221).jpg || train\canker\local_DataSet_Image_000989_Canker(483).jpg"
"0001111000000000110000001001110011111110011111100111110100110010","2","train","canker","train\canker\local_DataSet_Image_000990_Canker(455).jpg || train\canker\local_DataSet_Image_000991_Canker(94).jpg"
"1111111111100011110000001000100010000000100000001100000011000001","2","train","canker","train\canker\local_DataSet_Image_000992_Canker(831).jpg || train\canker\local_DataSet_Image_000993_Canker(979).jpg"
"0011110000101110010111111011110110011111100111111000010100000000","2","train","canker","train\canker\local_DataSet_Image_000996_Canker(361).jpg || train\canker\local_DataSet_Image_000997_Canker(514).jpg"
"0001110000100010010000011000100010011100100111010100001100111110","2","train","canker","train\canker\local_DataSet_Image_001000_Canker(405).jpg || train\canker\local_DataSet_Image_001001_Canker(522).jpg"
"0111100001100011010000010000000110000001100010011100001111100111","2","train","canker","train\canker\local_DataSet_Image_001002_Canker(456).jpg || train\canker\local_DataSet_Image_001003_Canker(99).jpg"
"0001111000100000111110001111100011111000100101000010000000000010","2","train","canker","train\canker\local_DataSet_Image_001006_Canker(1153).jpg || train\canker\local_DataSet_Image_001007_Canker(1252).jpg"
"1111111111000001100000000001000000000000000001001000000010000011","2","train","canker","train\canker\local_DataSet_Image_001010_Canker(1124).jpg || train\canker\local_DataSet_Image_001011_Canker(906).jpg"
"1111111111000011100000011000100000001000000000001000000011000001","2","train","canker","train\canker\local_DataSet_Image_001018_Canker(534).jpg || train\canker\local_DataSet_Image_001019_Canker(639).jpg"
"1111111110000001100000000000100000001100100001001000000011100001","2","train","canker","train\canker\local_DataSet_Image_001020_Canker(732).jpg || train\canker\local_DataSet_Image_001021_Canker(780).jpg"
"1111111111000001100000001000000010110000100000001100000011100011","2","train","canker","train\canker\local_DataSet_Image_001026_Canker(646).jpg || train\canker\local_DataSet_Image_001027_Canker(665).jpg"
"1111111111000001100000001000000010000100100000001000000011000001","2","train","canker","train\canker\local_DataSet_Image_001030_Canker(1193).jpg || train\canker\local_DataSet_Image_001031_Canker(458).jpg"
"1111111111000111100000011000010100000000000000001000000111000001","2","train","canker","train\canker\local_DataSet_Image_001034_Canker(1009).jpg || train\canker\local_DataSet_Image_001035_Canker(1223).jpg"
"0000111111000001100000001011000011011000011111100111100101010001","2","train","canker","train\canker\local_DataSet_Image_001038_Canker(183).jpg || train\canker\local_DataSet_Image_001039_Canker(474).jpg"
"1111111111100011110000011000010010000000100000000000000101000011","2","train","canker","train\canker\local_DataSet_Image_001040_Canker(1112).jpg || train\canker\local_DataSet_Image_001041_Canker(947).jpg"
"0000001001000001100000011000100010011110000111110001011101100111","2","train","canker","train\canker\local_DataSet_Image_001042_Canker(366).jpg || train\canker\local_DataSet_Image_001043_Canker(515).jpg"
"1111111111000011100000011000000010001100100001011100000111100011","2","train","canker","train\canker\local_DataSet_Image_001044_Canker(814).jpg || train\canker\local_DataSet_Image_001045_Canker(935).jpg"
"1111111111100001110000001000000010000000100010001100000111100011","2","train","canker","train\canker\local_DataSet_Image_001046_Canker(591).jpg || train\canker\local_DataSet_Image_001047_Canker(641).jpg"
"0011110000000010010010011111111011111010101110001000000000000000","2","train","canker","train\canker\local_DataSet_Image_001050_Canker(188).jpg || train\canker\local_DataSet_Image_001051_Canker(476).jpg"
"1111111111000001100000001000010010000100100000001100000111110011","2","train","canker","train\canker\local_DataSet_Image_001052_Canker(770).jpg || train\canker\local_DataSet_Image_001053_Canker(857).jpg"
"0001110000000010010101001001111110111111100110100000010000000000","2","train","canker","train\canker\local_DataSet_Image_001054_Canker(205).jpg || train\canker\local_DataSet_Image_001055_Canker(479).jpg"
"1111111111000011100000001000000010011000100000001000000011000001","2","train","canker","train\canker\local_DataSet_Image_001058_Canker(823).jpg || train\canker\local_DataSet_Image_001059_Canker(890).jpg"
"0000111111100001110000001000000010000000000000000100000101100011","2","train","canker","train\canker\local_DataSet_Image_001060_Canker(1165).jpg || train\canker\local_DataSet_Image_001061_Canker(463).jpg"
"1111111111000001100000001000000010010000100000001100000011000001","3","train","canker","train\canker\local_DataSet_Image_001064_Canker(696).jpg || train\canker\local_DataSet_Image_001065_Canker(702).jpg || train\canker\local_DataSet_Image_001303_Canker(689).jpg"
"1111111111000001100000001000000000001100100000001000000011000001","2","train","canker","train\canker\local_DataSet_Image_001070_Canker(1135).jpg || train\canker\local_DataSet_Image_001071_Canker(912).jpg"
"1111111111000001100000001000010000000100100000001000000011000001","2","train","canker","train\canker\local_DataSet_Image_001072_Canker(668).jpg || train\canker\local_DataSet_Image_001073_Canker(700).jpg"
"0000111001000001100000001010000010011110001111100111100101111010","2","train","canker","train\canker\local_DataSet_Image_001078_Canker(1257).jpg || train\canker\local_DataSet_Image_001079_Canker(39).jpg"
"0001111000111110100111011001110010111100101110000000000000100000","2","train","canker","train\canker\local_DataSet_Image_001080_Canker(199).jpg || train\canker\local_DataSet_Image_001081_Canker(478).jpg"
"0011110000110010011000011100000111000001110010011100001100111110","2","train","canker","train\canker\local_DataSet_Image_001082_Canker(1196).jpg || train\canker\local_DataSet_Image_001083_Canker(523).jpg"
"1111111111100001110000001000000010000000100000001000100011000001","2","train","canker","train\canker\local_DataSet_Image_001088_Canker(1259).jpg || train\canker\local_DataSet_Image_001089_Canker(51).jpg"
"0000000111100000110000001111100011111100011111000100100001100011","2","train","canker","train\canker\local_DataSet_Image_001090_Canker(454).jpg || train\canker\local_DataSet_Image_001091_Canker(88).jpg"
"0011100001100001010000000100000011110000111101001111110101111001","2","train","canker","train\canker\local_DataSet_Image_001094_Canker(144).jpg || train\canker\local_DataSet_Image_001095_Canker(466).jpg"
"0000111001100000111100001011110011111000011111000111010101100000","2","train","canker","train\canker\local_DataSet_Image_001096_Canker(1066).jpg || train\canker\local_DataSet_Image_001097_Canker(1179).jpg"
"0011110000000010010011111001111110011111100011111000111100000010","2","train","canker","train\canker\local_DataSet_Image_001100_Canker(1256).jpg || train\canker\local_DataSet_Image_001101_Canker(33).jpg"
"0111111011100001110000001000000010011000100110001100000111000001","2","train","canker","train\canker\local_DataSet_Image_001102_Canker(255).jpg || train\canker\local_DataSet_Image_001103_Canker(490).jpg"
"0000011001000001110000001000000011011000011110000110100101110111","2","train","canker","train\canker\local_DataSet_Image_001104_Canker(1172).jpg || train\canker\local_DataSet_Image_001105_Canker(475).jpg"
"0001110000000010000111110001111100011110100111100001111100001110","2","train","canker","train\canker\local_DataSet_Image_001106_Canker(355).jpg || train\canker\local_DataSet_Image_001107_Canker(512).jpg"
"0111100001100011000000010000110100001100100011101000010111000001","2","train","canker","train\canker\local_DataSet_Image_001110_Canker(421).jpg || train\canker\local_DataSet_Image_001111_Canker(527).jpg"
"0000111001100011110010011000000110000001000000010100000101000011","2","train","canker","train\canker\local_DataSet_Image_001112_Canker(1202).jpg || train\canker\local_DataSet_Image_001113_Canker(557).jpg"
"0001110000111110010011011011111010011111100111100000010000000010","2","train","canker","train\canker\local_DataSet_Image_001114_Canker(155).jpg || train\canker\local_DataSet_Image_001115_Canker(468).jpg"
"1111111111111111110000011100000010001000110000001100000011100000","2","train","canker","train\canker\local_DataSet_Image_001118_Canker(715).jpg || train\canker\local_DataSet_Image_001119_Canker(746).jpg"
"1111111111000001100000001001000010001000100000001100000011000000","2","train","canker","train\canker\local_DataSet_Image_001120_Canker(703).jpg || train\canker\local_DataSet_Image_001121_Canker(713).jpg"
"0000111111110111110000111000000110000001000000000100000101110011","2","train","canker","train\canker\local_DataSet_Image_001122_Canker(1220).jpg || train\canker\local_DataSet_Image_001123_Canker(724).jpg"
"0011100001110011010000010000010010000000100000011100000101111111","2","train","canker","train\canker\local_DataSet_Image_001126_Canker(117).jpg || train\canker\local_DataSet_Image_001127_Canker(460).jpg"
"1111111111000001100000001000000000001000000000001000000111000011","2","train","canker","train\canker\local_DataSet_Image_001128_Canker(826).jpg || train\canker\local_DataSet_Image_001129_Canker(957).jpg"
"0011100001110001010010000001110010011000101110001001000001000011","2","train","canker","train\canker\local_DataSet_Image_001130_Canker(1233).jpg || train\canker\local_DataSet_Image_001131_Canker(968).jpg"
"1111111111000001100000001000100010000000100000001000000011000001","2","train","canker","train\canker\local_DataSet_Image_001132_Canker(1099).jpg || train\canker\local_DataSet_Image_001133_Canker(709).jpg"
"0001110000100000011000001111000011111010111110010111110100111110","2","train","canker","train\canker\local_DataSet_Image_001134_Canker(1054).jpg || train\canker\local_DataSet_Image_001135_Canker(1157).jpg"
"0000111111000001100000011000110110001110000101100000111101100011","2","train","canker","train\canker\local_DataSet_Image_001136_Canker(261).jpg || train\canker\local_DataSet_Image_001137_Canker(492).jpg"
"1111111111000011100000011000010010000000100000001100000111100011","2","train","canker","train\canker\local_DataSet_Image_001138_Canker(758).jpg || train\canker\local_DataSet_Image_001139_Canker(824).jpg"
"0000111111100011110000011100000011001000010010000100000001100001","2","train","canker","train\canker\local_DataSet_Image_001140_Canker(1085).jpg || train\canker\local_DataSet_Image_001141_Canker(1224).jpg"
"1111111111000001100000001000000000001110000000001000000010000001","2","train","canker","train\canker\local_DataSet_Image_001142_Canker(12).jpg || train\canker\local_DataSet_Image_001143_Canker(533).jpg"
"1111111111100001100000001000000010000000100000001000000111100011","2","train","canker","train\canker\local_DataSet_Image_001144_Canker(580).jpg || train\canker\local_DataSet_Image_001145_Canker(634).jpg"
"1111111111100011110000011000000010000000100000001100000011100001","3","train|valid","canker|black_spot","train\canker\local_DataSet_Image_001146_Canker(783).jpg || train\canker\local_DataSet_Image_001147_Canker(879).jpg || valid\black_spot\local_DataSet_Image_000151_Black_spot(222).jpg"
"0111100001111111010000110000000110000000100000011100000111100011","2","train","canker","train\canker\local_DataSet_Image_001148_Canker(1214).jpg || train\canker\local_DataSet_Image_001149_Canker(602).jpg"
"0001111000000110100111111001111100011111100011110000110100100000","2","train","canker","train\canker\local_DataSet_Image_001150_Canker(399).jpg || train\canker\local_DataSet_Image_001151_Canker(521).jpg"
"0001110000110000010000001100000011111100111010000111100100111010","2","train","canker","train\canker\local_DataSet_Image_001154_Canker(1109).jpg || train\canker\local_DataSet_Image_001155_Canker(1243).jpg"
"0000111111000001100010001001110010011100000010000000000001100001","2","train","canker","train\canker\local_DataSet_Image_001156_Canker(288).jpg || train\canker\local_DataSet_Image_001157_Canker(497).jpg"
"0011100001000111000011010001111110001110100011111000110101000011","2","train","canker","train\canker\local_DataSet_Image_001162_Canker(394).jpg || train\canker\local_DataSet_Image_001163_Canker(520).jpg"
"0000111111110011110000011100100010011000000000000100000101100011","2","train","canker","train\canker\local_DataSet_Image_001164_Canker(1116).jpg || train\canker\local_DataSet_Image_001165_Canker(1244).jpg"
"1111111111110111110000011100000011000000110000001110000111111111","2","train","canker","train\canker\local_DataSet_Image_001166_Canker(1113).jpg || train\canker\local_DataSet_Image_001167_Canker(900).jpg"
"0011110000000010010000111000111110011111101111111101110100111000","2","train","canker","train\canker\local_DataSet_Image_001168_Canker(1061).jpg || train\canker\local_DataSet_Image_001169_Canker(1168).jpg"
"1111111111000001100000000000001000000000100000001100000111100011","2","train","canker","train\canker\local_DataSet_Image_001170_Canker(739).jpg || train\canker\local_DataSet_Image_001171_Canker(791).jpg"
"1111111111000001100000000000000000001000000010001000000111100111","2","train","canker","train\canker\local_DataSet_Image_001178_Canker(807).jpg || train\canker\local_DataSet_Image_001179_Canker(924).jpg"
"1111111111100111110000011000000111000000110000001110000111110111","2","train","canker","train\canker\local_DataSet_Image_001180_Canker(764).jpg || train\canker\local_DataSet_Image_001181_Canker(835).jpg"
"0000111001100011110000011100000011111000010100000110000001100001","2","train","canker","train\canker\local_DataSet_Image_001186_Canker(216).jpg || train\canker\local_DataSet_Image_001187_Canker(482).jpg"
"0001110000110010111000011100100011011100100001000100000100100110","2","train","canker","train\canker\local_DataSet_Image_001188_Canker(250).jpg || train\canker\local_DataSet_Image_001189_Canker(489).jpg"
"0001110000100000100111101001111100011111000111110001111100100110","2","train","canker","train\canker\local_DataSet_Image_001190_Canker(1258).jpg || train\canker\local_DataSet_Image_001191_Canker(46).jpg"
"1111111111000001100000001000000010011000100000001000000011000011","2","train","canker","train\canker\local_DataSet_Image_001194_Canker(347).jpg || train\canker\local_DataSet_Image_001195_Canker(546).jpg"
"0001111000000010100000001011111010111110101111100111111100111110","2","train","canker","train\canker\local_DataSet_Image_001196_Canker(172).jpg || train\canker\local_DataSet_Image_001197_Canker(472).jpg"
"1111111111000001100000000000000000001000100010001000000111000011","2","train","canker","train\canker\local_DataSet_Image_001198_Canker(744).jpg || train\canker\local_DataSet_Image_001199_Canker(802).jpg"
"0000111111000001100000001000100010011110000111100100111101111111","2","train","canker","train\canker\local_DataSet_Image_001200_Canker(105).jpg || train\canker\local_DataSet_Image_001201_Canker(457).jpg"
"0011110000111010010111111001111010011110100000001000000100000000","2","train","canker","train\canker\local_DataSet_Image_001202_Canker(310).jpg || train\canker\local_DataSet_Image_001203_Canker(503).jpg"
"0111100000000001000000000000011010001110100011101100111111101011","2","train","canker","train\canker\local_DataSet_Image_001204_Canker(450).jpg || train\canker\local_DataSet_Image_001205_Canker(72).jpg"
"0001110000111110011000011100000011000000110000010110000100111110","2","train","canker","train\canker\local_DataSet_Image_001206_Canker(128).jpg || train\canker\local_DataSet_Image_001207_Canker(462).jpg"
"0000010000000010010111011011111010111111100111110101111100100010","2","train","canker","train\canker\local_DataSet_Image_001212_Canker(1160).jpg || train\canker\local_DataSet_Image_001213_Canker(451).jpg"
"0000111001000111110000011000110110001001000001000000000101100011","2","train","canker","train\canker\local_DataSet_Image_001214_Canker(139).jpg || train\canker\local_DataSet_Image_001215_Canker(465).jpg"
"0001111000100110110100011000100010000000100000000100000100100010","2","train","canker","train\canker\local_DataSet_Image_001216_Canker(1208).jpg || train\canker\local_DataSet_Image_001217_Canker(480).jpg"
"0111100001000001000000000000000010000100100000111100001111111111","2","train","canker","train\canker\local_DataSet_Image_001265_Canker(1253).jpg || train\canker\local_DataSet_Image_001343_Canker(15).jpg"
"1111111111100001110000001000100010010000100000001000000011000011","2","train","canker","train\canker\local_DataSet_Image_001512_Canker(856).jpg || train\canker\local_DataSet_Image_001720_Canker(853).jpg"
"1111111111000001100000001000000010010000100000001000000111100011","2","train","canker","train\canker\local_DataSet_Image_001616_Canker(569).jpg || train\canker\local_DataSet_Image_001733_Canker(629).jpg"
"1111111111000001100000001001000010010000100000001100000011000001","2","train|valid","canker|black_spot","train\canker\local_DataSet_Image_001649_Canker(695).jpg || valid\black_spot\local_DataSet_Image_000037_Black_spot(948).jpg"
"0001110000000010100010011000111010011111100111110101110100111110","2","train|valid","canker","train\canker\local_DataSet_Image_001741_Canker(1190).jpg || valid\canker\local_DataSet_Image_000269_Canker(1073).jpg"
"0000000000001000001111100111111001111111011111110011111000011100","3","train","greening","train\greening\aug_000002_local_DataSet_Image_001962_Greening(49).jpg || train\greening\aug_000434_local_DataSet_Image_001934_Greening(102).jpg || train\greening\local_DataSet_Image_001934_Greening(102).jpg"
"0000000000000000000111000011111000111110001111100011111000001000","11","train|valid","greening","train\greening\aug_000004_local_DataSet_Image_001827_Greening(285).jpg || train\greening\aug_000016_local_DataSet_Image_001859_Greening(324).jpg || train\greening\aug_000205_local_DataSet_Image_001827_Greening(285).jpg || train\greening\aug_000667_local_DataSet_Image_001884_Greening(217).jpg || train\greening\aug_000754_local_DataSet_Image_001992_Greening(294).jpg || train\greening\aug_001054_local_DataSet_Image_001876_Greening(219).jpg || train\greening\aug_001230_local_DataSet_Image_001769_Greening(186).jpg || train\greening\local_DataSet_Image_001827_Greening(285).jpg"
"0000000000000000001111100011111000111111001111100011111000001000","2","train","greening","train\greening\aug_000009_local_DataSet_Image_001912_Greening(317).jpg || train\greening\aug_000741_local_DataSet_Image_001832_Greening(240).jpg"
"0000000000000000000111100001111100111111001111110011111100011111","2","train","greening","train\greening\aug_000018_local_DataSet_Image_001823_Greening(319).jpg || train\greening\aug_000367_local_DataSet_Image_001855_Greening(138).jpg"
"0000000000000000001111000111111001111110011111100011110000000000","15","train","greening","train\greening\aug_000021_local_DataSet_Image_001772_Greening(37).jpg || train\greening\aug_000117_local_DataSet_Image_001953_Greening(318).jpg || train\greening\aug_000165_local_DataSet_Image_001909_Greening(40).jpg || train\greening\aug_000239_local_DataSet_Image_001856_Greening(81).jpg || train\greening\aug_000309_local_DataSet_Image_001770_Greening(313).jpg || train\greening\aug_000466_local_DataSet_Image_001772_Greening(37).jpg || train\greening\aug_000509_local_DataSet_Image_001856_Greening(81).jpg || train\greening\aug_000528_local_DataSet_Image_001774_Greening(48).jpg"
"0000000000001000001111100011111000111110001111000000000000000000","4","train","greening","train\greening\aug_000024_local_DataSet_Image_001846_Greening(21).jpg || train\greening\aug_000906_local_DataSet_Image_001955_Greening(41).jpg || train\greening\aug_001002_local_DataSet_Image_001955_Greening(41).jpg || train\greening\aug_001245_local_DataSet_Image_001955_Greening(41).jpg"
"0000000000011100001111100011111000111110001111100001111000000000","2","train","greening","train\greening\aug_000031_local_DataSet_Image_001965_Greening(281).jpg || train\greening\aug_000405_local_DataSet_Image_001772_Greening(37).jpg"
"0000000000000000000000000001111000111110001111100001111000001100","2","train","greening","train\greening\aug_000041_local_DataSet_Image_001870_Greening(149).jpg || train\greening\aug_000270_local_DataSet_Image_001870_Greening(149).jpg"
"0000000000011100001111100011111100111111001111110011111000000000","2","train","greening","train\greening\aug_000063_local_DataSet_Image_001924_Greening(210).jpg || train\greening\aug_001131_local_DataSet_Image_001789_Greening(338).jpg"
"0000000000000000000111000011111000111111001111100001111000000000","2","train","greening","train\greening\aug_000066_local_DataSet_Image_001884_Greening(217).jpg || train\greening\aug_000308_local_DataSet_Image_001866_Greening(152).jpg"
"0000000000111100011111100111111101111111011111110011111000011100","3","train|valid","greening","train\greening\aug_000067_local_DataSet_Image_001746_Greening(259).jpg || train\greening\aug_001217_local_DataSet_Image_001794_Greening(133).jpg || valid\greening\local_DataSet_Image_000379_Greening(74).jpg"
"0000000000000000000111000011111000111110001111100001111000001100","2","train","greening","train\greening\aug_000068_local_DataSet_Image_001884_Greening(217).jpg || train\greening\aug_000994_local_DataSet_Image_001872_Greening(289).jpg"
"0000000000011110001111100111111101111111001111110011111000000000","2","train","greening","train\greening\aug_000073_local_DataSet_Image_001976_Greening(59).jpg || train\greening\aug_000597_local_DataSet_Image_001772_Greening(37).jpg"
"0000000000011100001111100011111001111110001111100011110000000000","2","train","greening","train\greening\aug_000076_local_DataSet_Image_001985_Greening(256).jpg || train\greening\local_DataSet_Image_001985_Greening(256).jpg"
"0000000000011110001111100011111101111111001111110011111000000000","2","train","greening","train\greening\aug_000080_local_DataSet_Image_001782_Greening(122).jpg || train\greening\local_DataSet_Image_001923_Greening(114).jpg"
"0000000000000000000110000011110001111100011111000011110000000000","2","train","greening","train\greening\aug_000081_local_DataSet_Image_001870_Greening(149).jpg || train\greening\local_DataSet_Image_001870_Greening(149).jpg"
"0000000000000000001111000011111001111110011111100011111000011100","7","train","greening","train\greening\aug_000095_local_DataSet_Image_001884_Greening(217).jpg || train\greening\aug_000146_local_DataSet_Image_001889_Greening(233).jpg || train\greening\aug_000259_local_DataSet_Image_001945_Greening(123).jpg || train\greening\aug_000677_local_DataSet_Image_001954_Greening(226).jpg || train\greening\aug_001075_local_DataSet_Image_001885_Greening(230).jpg || train\greening\local_DataSet_Image_001867_Greening(64).jpg || train\greening\local_DataSet_Image_001884_Greening(217).jpg"
"0000000000000000000111100011111000111111001111110001111000001000","3","train","greening","train\greening\aug_000097_local_DataSet_Image_001841_Greening(107).jpg || train\greening\aug_000455_local_DataSet_Image_001799_Greening(181).jpg || train\greening\local_DataSet_Image_001841_Greening(107).jpg"
